client_ts,monotonic_ms,event_type,step,visibility,audio_ctx_state,audio_ctx_time_s,audio_track,video_track,video_frames,rms,wake_lock,gap_ms,detail
2026-09-03T18:28:14.965Z,120942,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,999,
2026-09-03T18:28:15.967Z,121944,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,1002,
2026-09-03T18:28:16.965Z,122942,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,998,
2026-09-03T18:28:17.967Z,123944,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,1002,
2026-09-03T18:28:18.965Z,124942,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,998,
2026-09-03T18:28:19.967Z,125944,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,1002,
2026-09-03T18:28:20.965Z,126942,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,997,
2026-09-03T18:28:21.972Z,127949,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,1008,
2026-09-03T18:28:22.965Z,128942,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,993,
2026-09-03T18:28:23.968Z,129945,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,1002,
2026-09-03T18:28:24.965Z,130942,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,998,
2026-09-03T18:28:25.967Z,131944,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,1002,
2026-09-03T18:28:26.965Z,132942,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,998,
2026-09-03T18:28:27.968Z,133945,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,1002,
2026-09-03T18:28:28.964Z,134941,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,997,
2026-09-03T18:28:29.966Z,135943,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,1002,
2026-09-03T18:28:30.965Z,136942,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,999,
2026-09-03T18:28:33.870Z,139847,tick,call_outgoing,hidden,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,2903,
2026-09-03T18:28:33.944Z,139921,window_focus,call_outgoing,visible,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,,
2026-09-03T18:28:34.095Z,140072,window_focus,call_outgoing,visible,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,,
2026-09-03T18:28:34.106Z,140083,visibility_visible,call_outgoing,visible,interrupted,64.565333,live/unmuted/enabled,live/muted/enabled,0,0.000243,released,,
2026-09-03T18:28:34.112Z,140089,video_track_unmute,call_outgoing,visible,interrupted,64.565333,live/unmuted/enabled,live/unmuted/enabled,0,0.000243,released,,
2026-09-03T18:28:34.158Z,140135,audiocontext_statechange,call_outgoing,visible,running,64.594667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,,"{""state"":""running""}"
2026-09-03T18:28:34.370Z,140347,tick,call_outgoing,visible,running,64.805333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,502,
2026-09-03T18:28:34.881Z,140858,tick,call_outgoing,visible,running,65.314667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:28:35.391Z,141368,tick,call_outgoing,visible,running,65.826667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,510,
2026-09-03T18:28:35.901Z,141878,tick,call_outgoing,visible,running,66.336000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,510,
2026-09-03T18:28:36.410Z,142387,tick,call_outgoing,visible,running,66.845333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:28:36.922Z,142899,tick,call_outgoing,visible,running,67.357333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:37.430Z,143407,tick,call_outgoing,visible,running,67.864000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:37.942Z,143919,tick,call_outgoing,visible,running,68.376000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:38.450Z,144427,tick,call_outgoing,visible,running,68.885333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:38.962Z,144939,tick,call_outgoing,visible,running,69.397333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:39.470Z,145447,tick,call_outgoing,visible,running,69.904000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:39.982Z,145959,tick,call_outgoing,visible,running,70.416000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:40.490Z,146467,tick,call_outgoing,visible,running,70.925333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:41.002Z,146979,tick,call_outgoing,visible,running,71.437333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:41.510Z,147487,tick,call_outgoing,visible,running,71.944000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:42.021Z,147998,tick,call_outgoing,visible,running,72.456000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:28:42.530Z,148507,tick,call_outgoing,visible,running,72.965333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:28:43.042Z,149019,tick,call_outgoing,visible,running,73.477333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:43.550Z,149527,tick,call_outgoing,visible,running,73.984000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:44.062Z,150039,tick,call_outgoing,visible,running,74.496000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:44.570Z,150547,tick,call_outgoing,visible,running,75.005333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:45.082Z,151059,tick,call_outgoing,visible,running,75.517333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:45.590Z,151567,tick,call_outgoing,visible,running,76.024000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:46.101Z,152078,tick,call_outgoing,visible,running,76.536000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:28:46.610Z,152586,tick,call_outgoing,visible,running,77.045333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:47.121Z,153098,tick,call_outgoing,visible,running,77.557333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:47.630Z,153607,tick,call_outgoing,visible,running,78.064000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:28:48.140Z,154117,tick,call_outgoing,visible,running,78.576000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,510,
2026-09-03T18:28:48.650Z,154627,tick,call_outgoing,visible,running,79.085333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,510,
2026-09-03T18:28:49.162Z,155138,tick,call_outgoing,visible,running,79.597333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:28:49.474Z,155451,step_begin,assistant,visible,running,79.909333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,,"{""step"":""assistant"",""label"":""Assistant / alarm""}"
2026-09-03T18:28:49.669Z,155646,tick,assistant,visible,running,80.104000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:50.182Z,156159,tick,assistant,visible,running,80.618667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:28:50.690Z,156667,tick,assistant,visible,running,81.125333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:51.202Z,157178,tick,assistant,visible,running,81.637333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:28:51.710Z,157687,tick,assistant,visible,running,82.144000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:28:52.221Z,158198,tick,assistant,visible,running,82.656000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:28:52.729Z,158706,tick,assistant,visible,running,83.165333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:53.242Z,159219,tick,assistant,visible,running,83.677333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:28:53.750Z,159727,tick,assistant,visible,running,84.186667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:54.262Z,160239,tick,assistant,visible,running,84.696000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:54.770Z,160747,tick,assistant,visible,running,85.205333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:28:55.281Z,161258,tick,assistant,visible,running,85.717333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:28:55.790Z,161767,tick,assistant,visible,running,86.226667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:28:56.302Z,162278,tick,assistant,visible,running,86.736000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:28:56.810Z,162787,tick,assistant,visible,running,87.245333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:28:57.322Z,163299,tick,assistant,visible,running,87.757333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:57.829Z,163806,tick,assistant,visible,running,88.264000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:28:58.341Z,164318,tick,assistant,visible,running,88.776000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:58.850Z,164827,tick,assistant,visible,running,89.285333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:28:59.362Z,165338,tick,assistant,visible,running,89.797333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:28:59.870Z,165847,tick,assistant,visible,running,90.306667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:00.382Z,166359,tick,assistant,visible,running,90.816000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:00.890Z,166867,tick,assistant,visible,running,91.325333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:01.402Z,167379,tick,assistant,visible,running,91.837333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:01.910Z,167887,tick,assistant,visible,running,92.346667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:02.422Z,168399,tick,assistant,visible,running,92.858667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:02.930Z,168907,tick,assistant,visible,running,93.365333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:03.441Z,169418,tick,assistant,visible,running,93.877333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:29:03.949Z,169926,tick,assistant,visible,running,94.384000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:04.460Z,170437,tick,assistant,visible,running,94.896000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:29:04.970Z,170946,tick,assistant,visible,running,95.405333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:29:05.482Z,171459,tick,assistant,visible,running,95.917333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:29:05.990Z,171967,tick,assistant,visible,running,96.424000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:06.502Z,172479,tick,assistant,visible,running,96.936000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:07.010Z,172987,tick,assistant,visible,running,97.445333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:07.522Z,173498,tick,assistant,visible,running,97.957333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:29:08.030Z,174007,tick,assistant,visible,running,98.466667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:29:08.541Z,174518,tick,assistant,visible,running,98.976000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:29:09.049Z,175026,tick,assistant,visible,running,99.485333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:09.562Z,175538,tick,assistant,visible,running,99.997333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:10.070Z,176047,tick,assistant,visible,running,100.504000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:29:10.583Z,176559,tick,assistant,visible,running,101.018667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:11.090Z,177066,tick,assistant,visible,running,101.525333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:11.602Z,177579,tick,assistant,visible,running,102.037333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:12.110Z,178087,tick,assistant,visible,running,102.546667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:12.621Z,178598,tick,assistant,visible,running,103.056000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:29:13.129Z,179106,tick,assistant,visible,running,103.565333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:13.644Z,179621,tick,assistant,visible,running,104.080000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,515,
2026-09-03T18:29:14.150Z,180127,tick,assistant,visible,running,104.584000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,506,
2026-09-03T18:29:14.662Z,180639,tick,assistant,visible,running,105.098667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:15.170Z,181147,tick,assistant,visible,running,105.605333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:15.682Z,181659,tick,assistant,visible,running,106.117333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:16.190Z,182167,tick,assistant,visible,running,106.626667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:16.702Z,182679,tick,assistant,visible,running,107.138667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:17.210Z,183187,tick,assistant,visible,running,107.645333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:17.721Z,183698,tick,assistant,visible,running,108.154667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:29:18.230Z,184207,tick,assistant,visible,running,108.666667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:29:18.741Z,184718,tick,assistant,visible,running,109.176000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:29:19.249Z,185226,tick,assistant,visible,running,109.685333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:19.761Z,185738,tick,assistant,visible,running,110.197333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:20.270Z,186246,tick,assistant,visible,running,110.704000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:20.609Z,186586,video_track_mute,assistant,visible,running,111.045333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:29:20.780Z,186757,tick,assistant,visible,running,111.216000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,511,
2026-09-03T18:29:20.832Z,186809,window_blur,assistant,hidden,running,111.266667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:29:20.833Z,186810,visibility_hidden,assistant,hidden,running,111.269333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:29:21.966Z,187942,tick,assistant,hidden,running,112.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1186,
2026-09-03T18:29:22.965Z,188942,tick,assistant,hidden,running,113.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:29:23.966Z,189942,tick,assistant,hidden,running,114.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1000,
2026-09-03T18:29:24.967Z,190944,tick,assistant,hidden,running,115.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:29:25.966Z,191942,tick,assistant,hidden,running,116.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:29:26.967Z,192944,tick,assistant,hidden,running,117.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:29:27.966Z,193942,tick,assistant,hidden,running,118.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:29:28.967Z,194944,tick,assistant,hidden,running,119.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:29:29.966Z,195942,tick,assistant,hidden,running,120.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:29:30.967Z,196944,tick,assistant,hidden,running,121.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:29:31.965Z,197942,tick,assistant,hidden,running,122.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:29:32.967Z,198944,tick,assistant,hidden,running,123.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:29:33.966Z,199942,tick,assistant,hidden,running,124.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:29:34.967Z,200944,tick,assistant,hidden,running,125.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:29:35.966Z,201942,tick,assistant,hidden,running,126.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:29:36.968Z,202944,tick,assistant,hidden,running,127.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:29:37.965Z,203942,tick,assistant,hidden,running,128.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:29:38.967Z,204944,tick,assistant,hidden,running,129.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:29:39.965Z,205942,tick,assistant,hidden,running,130.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:29:40.967Z,206944,tick,assistant,hidden,running,131.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:29:41.966Z,207942,tick,assistant,hidden,running,132.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:29:42.968Z,208944,tick,assistant,hidden,running,133.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:29:43.966Z,209942,tick,assistant,hidden,running,134.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:29:44.967Z,210943,tick,assistant,hidden,running,135.402667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:29:45.966Z,211942,tick,assistant,hidden,running,136.400000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:29:46.181Z,212158,window_focus,assistant,visible,running,136.616000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:29:46.183Z,212159,window_focus,assistant,visible,running,136.618667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:29:46.200Z,212177,visibility_visible,assistant,visible,running,136.634667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:29:46.206Z,212182,video_track_unmute,assistant,visible,running,136.640000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,,
2026-09-03T18:29:46.490Z,212467,tick,assistant,visible,running,136.925333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,525,
2026-09-03T18:29:47.000Z,212977,tick,assistant,visible,running,137.434667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,510,
2026-09-03T18:29:47.510Z,213487,tick,assistant,visible,running,137.946667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,510,
2026-09-03T18:29:48.020Z,213997,tick,assistant,visible,running,138.456000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,510,
2026-09-03T18:29:48.532Z,214509,tick,assistant,visible,running,138.968000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:49.040Z,215017,tick,assistant,visible,running,139.474667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:49.553Z,215529,tick,assistant,visible,running,139.989333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:29:50.060Z,216037,tick,assistant,visible,running,140.496000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:29:50.572Z,216549,tick,assistant,visible,running,141.008000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:51.080Z,217057,tick,assistant,visible,running,141.514667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:51.593Z,217569,tick,assistant,visible,running,142.029333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:29:52.100Z,218077,tick,assistant,visible,running,142.536000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:29:52.612Z,218589,tick,assistant,visible,running,143.048000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:53.120Z,219097,tick,assistant,visible,running,143.554667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:53.632Z,219609,tick,assistant,visible,running,144.066667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:54.140Z,220117,tick,assistant,visible,running,144.576000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:54.652Z,220629,tick,assistant,visible,running,145.088000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:55.160Z,221137,tick,assistant,visible,running,145.594667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:55.673Z,221650,tick,assistant,visible,running,146.109333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:29:56.180Z,222157,tick,assistant,visible,running,146.616000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:29:56.693Z,222669,tick,assistant,visible,running,147.128000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:29:57.200Z,223177,tick,assistant,visible,running,147.637333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:29:57.712Z,223689,tick,assistant,visible,running,148.146667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:58.220Z,224197,tick,assistant,visible,running,148.656000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:58.732Z,224709,tick,assistant,visible,running,149.168000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:29:59.240Z,225216,tick,assistant,visible,running,149.674667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:29:59.752Z,225728,tick,assistant,visible,running,150.186667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:30:00.260Z,226237,tick,assistant,visible,running,150.696000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:30:00.772Z,226748,tick,assistant,visible,running,151.208000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:30:00.911Z,226887,audiocontext_statechange,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,,"{""state"":""interrupted""}"
2026-09-03T18:30:01.280Z,227257,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:30:01.794Z,227771,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,514,
2026-09-03T18:30:02.300Z,228277,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,506,
2026-09-03T18:30:02.813Z,228790,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:30:03.321Z,229297,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:03.834Z,229811,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,514,
2026-09-03T18:30:04.340Z,230317,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,506,
2026-09-03T18:30:04.853Z,230830,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:30:05.360Z,231337,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:05.873Z,231850,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:30:06.381Z,232357,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:06.894Z,232870,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,514,
2026-09-03T18:30:07.401Z,233377,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,506,
