created_at,client_ts,event_type,participant_identity,role,show_id,uplinkBps,availableOutgoingBitrate,targetBitrate,framesEncodedDelta,framesSentDelta,framesNotSent,fps,sourceFps,avgQp,qualityLimitationReason,rid,activeLayers,layerCount,width,height,sourceWidth,sourceHeight,encoder,keyFramesEncoded,nackCount,pliCount,firCount,packetsLost,jitter,rttSec,retransmittedBytesSent,from,to,reason,quality,source,sid,label,extra
2026-08-30T16:23:13.708135+00:00,2026-08-30T16:23:12.523+00:00,pub_stats,,a,show-jm6rlv90,2872244,7013744,3000000,60,60,0,30,30,66.83,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.003022,0.026,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":119.657,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:13.708135+00:00,2026-08-30T16:23:13.522+00:00,track_liveness_snapshot,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""entries"":[{""key"":""contestant-a-c79e4705:TR_VC5tpJKFMjd7Vk"",""frames"":null,""reason"":null,""staleSec"":127,""probation"":false}],""trackCount"":1,""ineligibleCount"":0}"
2026-08-30T16:23:15.703643+00:00,2026-08-30T16:23:14.523+00:00,pub_stats,,a,show-jm6rlv90,3080640,7013744,2961580,60,60,0,30,30,66.18,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.0034219999999999997,0.026,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":121.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:15.703643+00:00,2026-08-30T16:23:14.525+00:00,director_heartbeat,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""state"":""running""}"
2026-08-30T16:23:15.703643+00:00,2026-08-30T16:23:14.554+00:00,mic_level_sample,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""deviceId"":""a58e21953fa187ebbfa035f4c18fb6d2d3f12f0c3a35994d56f0781fea8405af"",""inputRms"":0.13822171541828276,""outputRms"":0.160971771803343,""deviceLabel"":""MacBook Air Microphone (Built-in)"",""audioContextState"":""running""}"
2026-08-30T16:23:17.680608+00:00,2026-08-30T16:23:16.523+00:00,pub_stats,,a,show-jm6rlv90,2904852,7013744,3000000,60,60,0,30,30,77.12,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.003166,0.025,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":123.657,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:17.680608+00:00,2026-08-30T16:23:16.927+00:00,director_shot_emitted,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""shot"":""pan"",""slot"":""a"",""sourceRole"":""main"",""decisionSource"":""auto"",""targetIdentity"":""contestant-a-c79e4705""}"
2026-08-30T16:23:17.680608+00:00,2026-08-30T16:23:16.928+00:00,shot_publish_success,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""shot"":""pan"",""slot"":""a"",""commandId"":""6a27bff7-eace-4a91-abfc-bbd0cdee00e5"",""decisionSource"":""auto"",""connectionState"":""connected""}"
2026-08-30T16:23:19.694791+00:00,2026-08-30T16:23:18.522+00:00,pub_stats,,a,show-jm6rlv90,3008456,7013744,3000000,60,60,0,30,30,71.3,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.0029879999999999998,0.024,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":125.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:18.679726+00:00,2026-08-30T16:23:18.522+00:00,track_liveness_snapshot,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""entries"":[{""key"":""contestant-a-c79e4705:TR_VC5tpJKFMjd7Vk"",""frames"":null,""reason"":null,""staleSec"":132,""probation"":false}],""trackCount"":1,""ineligibleCount"":0}"
2026-08-30T16:23:20.700194+00:00,2026-08-30T16:23:19.555+00:00,mic_level_sample,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""deviceId"":""a58e21953fa187ebbfa035f4c18fb6d2d3f12f0c3a35994d56f0781fea8405af"",""inputRms"":0.08730409699257759,""outputRms"":0.17092771846425267,""deviceLabel"":""MacBook Air Microphone (Built-in)"",""audioContextState"":""running""}"
2026-08-30T16:23:21.694962+00:00,2026-08-30T16:23:20.523+00:00,pub_stats,,a,show-jm6rlv90,3075694,7013744,2948857,60,60,0,30,30,69.33,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.0031439999999999997,0.027,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":127.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:24.070746+00:00,2026-08-30T16:23:22.525+00:00,pub_stats,,a,show-jm6rlv90,2795441,7013744,3000000,60,60,0,31,30,75.75,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.0032329999999999998,0.027,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":129.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:24.070746+00:00,2026-08-30T16:23:23.192+00:00,backing_deck_raf,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,interval,,,,,"{""elapsedMs"":30025,""idleFrames"":0,""hasDuration"":true,""activeFrames"":1077,""changedLabel"":30,""changedWidth"":1077,""playingFrames"":1077}"
2026-08-30T16:23:24.070746+00:00,2026-08-30T16:23:23.523+00:00,track_liveness_snapshot,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""entries"":[{""key"":""contestant-a-c79e4705:TR_VC5tpJKFMjd7Vk"",""frames"":null,""reason"":null,""staleSec"":137,""probation"":false}],""trackCount"":1,""ineligibleCount"":0}"
2026-08-30T16:23:25.929286+00:00,2026-08-30T16:23:24.523+00:00,pub_stats,,a,show-jm6rlv90,3075900,7013744,3000000,60,60,0,31,30,65.03,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.002966,0.024,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":131.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:25.929286+00:00,2026-08-30T16:23:24.525+00:00,director_heartbeat,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""state"":""running""}"
2026-08-30T16:23:25.929286+00:00,2026-08-30T16:23:24.554+00:00,mic_level_sample,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""deviceId"":""a58e21953fa187ebbfa035f4c18fb6d2d3f12f0c3a35994d56f0781fea8405af"",""inputRms"":0.024479922574168096,""outputRms"":0.3148156995433089,""deviceLabel"":""MacBook Air Microphone (Built-in)"",""audioContextState"":""running""}"
2026-08-30T16:23:27.868872+00:00,2026-08-30T16:23:26.523+00:00,pub_stats,,a,show-jm6rlv90,2931564,7013744,3000000,60,60,0,31,30,60.85,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.002933,0.026,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":133.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:28.678288+00:00,2026-08-30T16:23:28.523+00:00,track_liveness_snapshot,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""entries"":[{""key"":""contestant-a-c79e4705:TR_VC5tpJKFMjd7Vk"",""frames"":null,""reason"":null,""staleSec"":142,""probation"":false}],""trackCount"":1,""ineligibleCount"":0}"
2026-08-30T16:23:29.70603+00:00,2026-08-30T16:23:28.524+00:00,pub_stats,,a,show-jm6rlv90,3021733,7013744,3000000,60,60,0,31,30,49.02,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.0025109999999999998,0.025,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":135.657,""other"":0,""bandwidth"":6.837}}"
